iterations,dataset_id,mae,mse,rmse,unique_subsets,num_clusters,actual_epsilon,step
0.65,2,0.320089286,0.189758716,0.435613035,3,2,0.65,0
0.65,3,0.101190476,0.014172336,0.119047619,1,1,0.65,0
0.65,4,0.146279762,0.02938667,0.171425407,127,7,0.245279842,19
0.65,5,0.244419643,0.094978033,0.308185063,3,2,0.65,0
0.65,6,0.169940476,0.048357072,0.219902415,3,2,0.65,0
0.65,7,0.071800595,0.007535697,0.08680839,1,1,0.65,0
0.65,8,0.142857143,0.028061224,0.167514849,3,2,0.65,0
0.65,9,0.390625,0.216380563,0.465167242,1,1,0.65,0
0.65,10,0.260044643,0.095882494,0.309648985,1,1,0.65,0
0.65,11,0.203125,0.090499132,0.300830736,7,3,0.586625,2
0.65,12,0.20014881,0.068758415,0.262218258,1,1,0.65,0
0.65,13,0.183035714,0.045287078,0.212807609,3,2,0.65,0
0.65,14,0.417857143,0.199279868,0.446407738,1,1,0.65,0
0.65,15,0.328422619,0.163309683,0.404115928,3,2,0.477809729,6
0.65,16,0.188839286,0.067759708,0.26030695,3,2,0.65,0
0.65,17,0.108258929,0.019310693,0.13896292,1,1,0.65,0
0.65,18,0.211160714,0.055222594,0.234994881,1,1,0.65,0
0.65,19,0.203869048,0.068806955,0.262310799,1,1,0.65,0
0.65,20,0.168452381,0.045357143,0.212972165,3,2,0.65,0
0.65,21,0.160565476,0.032236727,0.17954589,63,6,0.43122328,8
0.65,22,0.438318452,0.455588241,0.67497277,3,2,0.65,0
0.65,23,0.170014881,0.043586575,0.208773981,1,1,0.65,0
0.65,24,0.641964286,0.43762702,0.661533839,3,2,0.65,0
0.65,25,0.220982143,0.084050808,0.289915173,1,1,0.65,0
0.65,26,0.32202381,0.14001869,0.374190713,3,2,0.65,0
0.65,27,0.112797619,0.017851563,0.13360974,3,2,0.65,0
0.65,28,0.211805556,0.110677083,0.332681655,7,3,0.6175,1
0.65,29,0.09375,0.021875,0.147901995,3,2,0.65,0
0.65,30,0.120089286,0.023706597,0.153969468,127,7,0.333672354,13
0.65,31,0.098660714,0.016315547,0.127732326,3,2,0.65,0
0.65,32,0.129315476,0.020448377,0.142997823,3,2,0.65,0
0.65,33,0.19781746,0.053801394,0.231951276,1,1,0.65,0
0.65,34,0.278645833,0.111670121,0.334170796,1,1,0.65,0
0.65,35,0.256770833,0.113532189,0.33694538,1,1,0.65,0
0.65,36,0.422395833,0.290458564,0.538942078,3,2,0.65,0
0.65,37,0.423958333,0.2314299,0.481071616,3,2,0.65,0
0.65,38,0.230952381,0.081875974,0.286139781,3,2,0.65,0
0.65,39,0.184672619,0.084249043,0.290256858,3,2,0.65,0
0.65,40,0.132142857,0.028180184,0.167869543,3,2,0.65,0
0.65,41,0.135044643,0.025702859,0.160321113,1,1,0.65,0
0.65,42,0.241145833,0.07267246,0.2695783,3,2,0.65,0
0.65,43,0.252529762,0.088051127,0.296734101,31,5,0.409662116,9
0.65,44,0.423511905,0.414287663,0.643651818,7,3,0.6175,1
0.65,45,0.141592262,0.029004836,0.170308063,63,6,0.286082335,16
0.65,46,0.181547619,0.048207554,0.219562187,1,1,0.65,0
0.65,47,0.148214286,0.030803571,0.175509463,3,2,0.65,0
0.675,0,0.288541667,0.096841341,0.311193414,1,1,0.675,0
0.675,1,0.264880952,0.136720522,0.369757382,3,2,0.675,0
0.675,2,0.320089286,0.189758716,0.435613035,3,2,0.675,0
0.675,3,0.101190476,0.014172336,0.119047619,1,1,0.675,0
0.675,4,0.20610119,0.079002976,0.281074681,1,1,0.675,0
0.675,5,0.244419643,0.094978033,0.308185063,3,2,0.675,0
0.675,6,0.169940476,0.048357072,0.219902415,3,2,0.675,0
0.675,7,0.071800595,0.007535697,0.08680839,1,1,0.675,0
0.675,8,0.142857143,0.028061224,0.167514849,3,2,0.675,0
0.675,9,0.390625,0.216380563,0.465167242,1,1,0.675,0
0.675,10,0.260044643,0.095882494,0.309648985,1,1,0.675,0
0.675,11,0.3140625,0.163828125,0.404756871,3,2,0.675,0
0.675,12,0.20014881,0.068758415,0.262218258,1,1,0.675,0
0.675,13,0.183035714,0.045287078,0.212807609,3,2,0.675,0
0.675,14,0.417857143,0.199279868,0.446407738,1,1,0.675,0
0.675,15,0.328422619,0.163309683,0.404115928,3,2,0.471377675,7
0.675,16,0.188839286,0.067759708,0.26030695,3,2,0.675,0
0.675,17,0.108258929,0.019310693,0.13896292,1,1,0.675,0
0.675,18,0.211160714,0.055222594,0.234994881,1,1,0.675,0
0.675,19,0.203869048,0.068806955,0.262310799,1,1,0.675,0
0.675,20,0.168452381,0.045357143,0.212972165,3,2,0.675,0
0.675,21,0.198511905,0.057045186,0.238841341,31,5,0.471377675,7
0.675,22,0.438318452,0.455588241,0.67497277,3,2,0.675,0
0.675,23,0.170014881,0.043586575,0.208773981,1,1,0.675,0
0.675,24,0.641964286,0.43762702,0.661533839,3,2,0.675,0
0.675,25,0.220982143,0.084050808,0.289915173,1,1,0.675,0
0.675,26,0.32202381,0.14001869,0.374190713,3,2,0.675,0
0.675,27,0.112797619,0.017851563,0.13360974,3,2,0.675,0
0.675,28,0.211805556,0.110677083,0.332681655,7,3,0.6091875,2
0.675,29,0.09375,0.021875,0.147901995,3,2,0.675,0
0.675,30,0.120089286,0.023706597,0.153969468,127,7,0.329180611,14
0.675,31,0.098660714,0.016315547,0.127732326,3,2,0.675,0
0.675,32,0.129315476,0.020448377,0.142997823,3,2,0.675,0
0.675,33,0.19781746,0.053801394,0.231951276,1,1,0.675,0
0.675,34,0.278645833,0.111670121,0.334170796,1,1,0.675,0
0.675,35,0.256770833,0.113532189,0.33694538,1,1,0.675,0
0.675,36,0.422395833,0.290458564,0.538942078,3,2,0.675,0
0.675,37,0.423958333,0.2314299,0.481071616,3,2,0.675,0
0.675,38,0.230952381,0.081875974,0.286139781,3,2,0.675,0
0.675,39,0.184672619,0.084249043,0.290256858,3,2,0.675,0
0.675,40,0.132142857,0.028180184,0.167869543,3,2,0.675,0
0.675,41,0.135044643,0.025702859,0.160321113,1,1,0.675,0
0.675,42,0.241145833,0.07267246,0.2695783,3,2,0.675,0
0.675,43,0.252529762,0.088051127,0.296734101,31,5,0.404147434,10
0.675,44,0.423511905,0.414287663,0.643651818,7,3,0.64125,1
0.675,45,0.153571429,0.035330924,0.18796522,3,2,0.675,0
0.675,46,0.181547619,0.048207554,0.219562187,1,1,0.675,0
0.675,47,0.148214286,0.030803571,0.175509463,3,2,0.675,0
0.7,0,0.288541667,0.096841341,0.311193414,1,1,0.7,0
0.7,1,0.264880952,0.136720522,0.369757382,3,2,0.7,0
0.7,2,0.320089286,0.189758716,0.435613035,3,2,0.7,0
0.7,3,0.101190476,0.014172336,0.119047619,1,1,0.7,0
0.7,4,0.20610119,0.079002976,0.281074681,1,1,0.7,0
0.7,5,0.244419643,0.094978033,0.308185063,3,2,0.7,0
0.7,6,0.169940476,0.048357072,0.219902415,3,2,0.7,0
0.7,7,0.071800595,0.007535697,0.08680839,1,1,0.7,0
0.7,8,0.142857143,0.028061224,0.167514849,3,2,0.7,0
0.7,9,0.390625,0.216380563,0.465167242,1,1,0.7,0
0.7,10,0.260044643,0.095882494,0.309648985,1,1,0.7,0
0.7,11,0.3140625,0.163828125,0.404756871,3,2,0.7,0
0.7,12,0.20014881,0.068758415,0.262218258,1,1,0.7,0
0.7,13,0.183035714,0.045287078,0.212807609,3,2,0.7,0
0.7,14,0.417857143,0.199279868,0.446407738,1,1,0.7,0
0.7,15,0.172842262,0.045973374,0.214414024,1,1,0.7,0
0.7,16,0.188839286,0.067759708,0.26030695,3,2,0.7,0
0.7,17,0.108258929,0.019310693,0.13896292,1,1,0.7,0
0.7,18,0.211160714,0.055222594,0.234994881,1,1,0.7,0
0.7,19,0.203869048,0.068806955,0.262310799,1,1,0.7,0
0.7,20,0.168452381,0.045357143,0.212972165,3,2,0.7,0
0.7,21,0.198511905,0.057045186,0.238841341,31,5,0.464394302,8
0.7,22,0.438318452,0.455588241,0.67497277,3,2,0.7,0
0.7,23,0.170014881,0.043586575,0.208773981,1,1,0.7,0
0.7,24,0.641964286,0.43762702,0.661533839,3,2,0.7,0
0.7,25,0.220982143,0.084050808,0.289915173,1,1,0.7,0
0.7,26,0.32202381,0.14001869,0.374190713,3,2,0.7,0
0.7,27,0.112797619,0.017851563,0.13360974,3,2,0.7,0
0.7,28,0.211805556,0.110677083,0.332681655,7,3,0.6001625,3
0.7,29,0.09375,0.021875,0.147901995,3,2,0.7,0
0.7,30,0.133035714,0.019861731,0.140931654,1,1,0.7,0
0.7,31,0.098660714,0.016315547,0.127732326,3,2,0.7,0
0.7,32,0.129315476,0.020448377,0.142997823,3,2,0.7,0
0.7,33,0.19781746,0.053801394,0.231951276,1,1,0.7,0
0.7,34,0.278645833,0.111670121,0.334170796,1,1,0.7,0
0.7,35,0.256770833,0.113532189,0.33694538,1,1,0.7,0
0.7,36,0.422395833,0.290458564,0.538942078,3,2,0.7,0
0.7,37,0.423958333,0.2314299,0.481071616,3,2,0.7,0
0.7,38,0.230952381,0.081875974,0.286139781,3,2,0.7,0
0.7,39,0.184672619,0.084249043,0.290256858,3,2,0.7,0
0.7,40,0.132142857,0.028180184,0.167869543,3,2,0.7,0
0.7,41,0.135044643,0.025702859,0.160321113,1,1,0.7,0
0.7,42,0.241145833,0.07267246,0.2695783,3,2,0.7,0
0.7,43,0.252529762,0.088051127,0.296734101,31,5,0.398160065,11
0.7,44,0.423511905,0.414287663,0.643651818,7,3,0.63175,2
0.7,45,0.153571429,0.035330924,0.18796522,3,2,0.7,0
0.7,46,0.181547619,0.048207554,0.219562187,1,1,0.7,0
0.7,47,0.148214286,0.030803571,0.175509463,3,2,0.7,0
0.725,0,0.288541667,0.096841341,0.311193414,1,1,0.725,0
0.725,1,0.264880952,0.136720522,0.369757382,3,2,0.725,0
0.725,2,0.320089286,0.189758716,0.435613035,3,2,0.725,0
0.725,3,0.101190476,0.014172336,0.119047619,1,1,0.725,0
0.725,4,0.20610119,0.079002976,0.281074681,1,1,0.725,0
0.725,5,0.244419643,0.094978033,0.308185063,3,2,0.725,0
0.725,6,0.169940476,0.048357072,0.219902415,3,2,0.725,0
0.725,7,0.071800595,0.007535697,0.08680839,1,1,0.725,0
0.725,8,0.142857143,0.028061224,0.167514849,3,2,0.725,0
0.725,9,0.390625,0.216380563,0.465167242,1,1,0.725,0
0.725,10,0.260044643,0.095882494,0.309648985,1,1,0.725,0
0.725,11,0.3140625,0.163828125,0.404756871,3,2,0.725,0
0.725,12,0.20014881,0.068758415,0.262218258,1,1,0.725,0
0.725,13,0.183035714,0.045287078,0.212807609,3,2,0.725,0
0.725,14,0.417857143,0.199279868,0.446407738,1,1,0.725,0
0.725,15,0.172842262,0.045973374,0.214414024,1,1,0.725,0
0.725,16,0.188839286,0.067759708,0.26030695,3,2,0.725,0
0.725,17,0.108258929,0.019310693,0.13896292,1,1,0.725,0
0.725,18,0.211160714,0.055222594,0.234994881,1,1,0.725,0
0.725,19,0.203869048,0.068806955,0.262310799,1,1,0.725,0
0.725,20,0.168452381,0.045357143,0.212972165,3,2,0.725,0
0.725,21,0.198511905,0.057045186,0.238841341,31,5,0.456930822,9
0.725,22,0.438318452,0.455588241,0.67497277,3,2,0.725,0
0.725,23,0.170014881,0.043586575,0.208773981,1,1,0.725,0
0.725,24,0.641964286,0.43762702,0.661533839,3,2,0.725,0
0.725,25,0.220982143,0.084050808,0.289915173,1,1,0.725,0
0.725,26,0.32202381,0.14001869,0.374190713,3,2,0.725,0
0.725,27,0.112797619,0.017851563,0.13360974,3,2,0.725,0
0.725,28,0.211805556,0.110677083,0.332681655,7,3,0.621596875,3
0.725,29,0.09375,0.021875,0.147901995,3,2,0.725,0
0.725,30,0.133035714,0.019861731,0.140931654,1,1,0.725,0
0.725,31,0.098660714,0.016315547,0.127732326,3,2,0.725,0
0.725,32,0.129315476,0.020448377,0.142997823,3,2,0.725,0
0.725,33,0.19781746,0.053801394,0.231951276,1,1,0.725,0
0.725,34,0.278645833,0.111670121,0.334170796,1,1,0.725,0
0.725,35,0.256770833,0.113532189,0.33694538,1,1,0.725,0
0.725,36,0.422395833,0.290458564,0.538942078,3,2,0.725,0
0.725,37,0.423958333,0.2314299,0.481071616,3,2,0.725,0
0.725,38,0.230952381,0.081875974,0.286139781,3,2,0.725,0
0.725,39,0.184672619,0.084249043,0.290256858,3,2,0.725,0
0.725,40,0.132142857,0.028180184,0.167869543,3,2,0.725,0
0.725,41,0.135044643,0.025702859,0.160321113,1,1,0.725,0
0.725,42,0.241145833,0.07267246,0.2695783,3,2,0.725,0
0.725,43,0.262797619,0.156514668,0.395619348,1,1,0.725,0
0.725,44,0.423511905,0.414287663,0.643651818,7,3,0.621596875,3
0.725,45,0.153571429,0.035330924,0.18796522,3,2,0.725,0
0.725,46,0.181547619,0.048207554,0.219562187,1,1,0.725,0
0.725,47,0.148214286,0.030803571,0.175509463,3,2,0.725,0
0.75,0,0.288541667,0.096841341,0.311193414,1,1,0.75,0
0.75,1,0.264880952,0.136720522,0.369757382,3,2,0.75,0
0.75,2,0.320089286,0.189758716,0.435613035,3,2,0.75,0
0.75,3,0.101190476,0.014172336,0.119047619,1,1,0.75,0
0.75,4,0.20610119,0.079002976,0.281074681,1,1,0.75,0
0.75,5,0.244419643,0.094978033,0.308185063,3,2,0.75,0
0.75,6,0.169940476,0.048357072,0.219902415,3,2,0.75,0
0.75,7,0.071800595,0.007535697,0.08680839,1,1,0.75,0
0.75,8,0.142857143,0.028061224,0.167514849,3,2,0.75,0
0.75,9,0.390625,0.216380563,0.465167242,1,1,0.75,0
0.75,10,0.260044643,0.095882494,0.309648985,1,1,0.75,0
0.75,11,0.3140625,0.163828125,0.404756871,3,2,0.7125,1
0.75,12,0.20014881,0.068758415,0.262218258,1,1,0.75,0
0.75,13,0.183035714,0.045287078,0.212807609,3,2,0.75,0
0.75,14,0.417857143,0.199279868,0.446407738,1,1,0.75,0
0.75,15,0.172842262,0.045973374,0.214414024,1,1,0.75,0
0.75,16,0.188839286,0.067759708,0.26030695,3,2,0.75,0
0.75,17,0.108258929,0.019310693,0.13896292,1,1,0.75,0
0.75,18,0.211160714,0.055222594,0.234994881,1,1,0.75,0
0.75,19,0.203869048,0.068806955,0.262310799,1,1,0.75,0
0.75,20,0.168452381,0.045357143,0.212972165,3,2,0.75,0
0.75,21,0.198511905,0.057045186,0.238841341,31,5,0.472687057,9
0.75,22,0.438318452,0.455588241,0.67497277,3,2,0.75,0
0.75,23,0.170014881,0.043586575,0.208773981,1,1,0.75,0
0.75,24,0.641964286,0.43762702,0.661533839,3,2,0.75,0
0.75,25,0.220982143,0.084050808,0.289915173,1,1,0.75,0
0.75,26,0.32202381,0.14001869,0.374190713,3,2,0.75,0
0.75,27,0.112797619,0.017851563,0.13360974,3,2,0.75,0
0.75,28,0.211805556,0.110677083,0.332681655,7,3,0.610879687,4
0.75,29,0.09375,0.021875,0.147901995,3,2,0.75,0
0.75,30,0.133035714,0.019861731,0.140931654,1,1,0.75,0
0.75,31,0.098660714,0.016315547,0.127732326,3,2,0.75,0
0.75,32,0.129315476,0.020448377,0.142997823,3,2,0.75,0
0.75,33,0.19781746,0.053801394,0.231951276,1,1,0.75,0
0.75,34,0.278645833,0.111670121,0.334170796,1,1,0.75,0
0.75,35,0.256770833,0.113532189,0.33694538,1,1,0.75,0
0.75,36,0.422395833,0.290458564,0.538942078,3,2,0.75,0
0.75,37,0.423958333,0.2314299,0.481071616,3,2,0.75,0
0.75,38,0.230952381,0.081875974,0.286139781,3,2,0.75,0
0.75,39,0.184672619,0.084249043,0.290256858,3,2,0.75,0
0.75,40,0.132142857,0.028180184,0.167869543,3,2,0.75,0
0.75,41,0.135044643,0.025702859,0.160321113,1,1,0.75,0
0.75,42,0.241145833,0.07267246,0.2695783,3,2,0.75,0
0.75,43,0.262797619,0.156514668,0.395619348,1,1,0.75,0
0.75,44,0.199925595,0.080745996,0.2841584,3,2,0.75,0
0.75,45,0.153571429,0.035330924,0.18796522,3,2,0.75,0
0.75,46,0.181547619,0.048207554,0.219562187,1,1,0.75,0
0.75,47,0.148214286,0.030803571,0.175509463,3,2,0.75,0
0.775,0,0.288541667,0.096841341,0.311193414,1,1,0.775,0
0.775,1,0.264880952,0.136720522,0.369757382,3,2,0.73625,1
0.775,2,0.320089286,0.189758716,0.435613035,3,2,0.775,0
0.775,3,0.101190476,0.014172336,0.119047619,1,1,0.775,0
0.775,4,0.20610119,0.079002976,0.281074681,1,1,0.775,0
0.775,5,0.244419643,0.094978033,0.308185063,3,2,0.73625,1
0.775,6,0.169940476,0.048357072,0.219902415,3,2,0.73625,1
0.775,7,0.071800595,0.007535697,0.08680839,1,1,0.775,0
0.775,8,0.142857143,0.028061224,0.167514849,3,2,0.775,0
0.775,9,0.390625,0.216380563,0.465167242,1,1,0.775,0
0.775,10,0.260044643,0.095882494,0.309648985,1,1,0.775,0
0.775,11,0.3140625,0.163828125,0.404756871,3,2,0.6994375,2
0.775,12,0.20014881,0.068758415,0.262218258,1,1,0.775,0
0.775,13,0.183035714,0.045287078,0.212807609,3,2,0.775,0
0.775,14,0.417857143,0.199279868,0.446407738,1,1,0.775,0
0.775,15,0.172842262,0.045973374,0.214414024,1,1,0.775,0
0.775,16,0.188839286,0.067759708,0.26030695,3,2,0.775,0
0.775,17,0.108258929,0.019310693,0.13896292,1,1,0.775,0
0.775,18,0.211160714,0.055222594,0.234994881,1,1,0.775,0
0.775,19,0.203869048,0.068806955,0.262310799,1,1,0.775,0
0.775,20,0.168452381,0.045357143,0.212972165,3,2,0.775,0
0.775,21,0.19047619,0.048390023,0.219977323,3,2,0.775,0
0.775,22,0.438318452,0.455588241,0.67497277,3,2,0.775,0
0.775,23,0.170014881,0.043586575,0.208773981,1,1,0.775,0
0.775,24,0.641964286,0.43762702,0.661533839,3,2,0.775,0
0.775,25,0.220982143,0.084050808,0.289915173,1,1,0.775,0
0.775,26,0.32202381,0.14001869,0.374190713,3,2,0.775,0
0.775,27,0.112797619,0.017851563,0.13360974,3,2,0.775,0
0.775,28,0.211805556,0.110677083,0.332681655,7,3,0.599680227,5
0.775,29,0.09375,0.021875,0.147901995,3,2,0.775,0
0.775,30,0.133035714,0.019861731,0.140931654,1,1,0.775,0
0.775,31,0.098660714,0.016315547,0.127732326,3,2,0.775,0
0.775,32,0.129315476,0.020448377,0.142997823,3,2,0.775,0
0.775,33,0.19781746,0.053801394,0.231951276,1,1,0.775,0
0.775,34,0.278645833,0.111670121,0.334170796,1,1,0.775,0
0.775,35,0.256770833,0.113532189,0.33694538,1,1,0.775,0
0.775,36,0.422395833,0.290458564,0.538942078,3,2,0.775,0
0.775,37,0.423958333,0.2314299,0.481071616,3,2,0.775,0
0.775,38,0.230952381,0.081875974,0.286139781,3,2,0.73625,1
0.775,39,0.184672619,0.084249043,0.290256858,3,2,0.775,0
0.775,40,0.132142857,0.028180184,0.167869543,3,2,0.775,0
0.775,41,0.135044643,0.025702859,0.160321113,1,1,0.775,0
0.775,42,0.241145833,0.07267246,0.2695783,3,2,0.73625,1
0.775,43,0.262797619,0.156514668,0.395619348,1,1,0.775,0
0.775,44,0.199925595,0.080745996,0.2841584,3,2,0.775,0
0.775,45,0.153571429,0.035330924,0.18796522,3,2,0.73625,1
0.775,46,0.181547619,0.048207554,0.219562187,1,1,0.775,0
0.775,47,0.148214286,0.030803571,0.175509463,3,2,0.775,0
0.8,0,0.288541667,0.096841341,0.311193414,1,1,0.8,0
0.8,1,0.264880952,0.136720522,0.369757382,3,2,0.722,2
0.8,2,0.320089286,0.189758716,0.435613035,3,2,0.8,0
0.8,3,0.101190476,0.014172336,0.119047619,1,1,0.8,0
0.8,4,0.20610119,0.079002976,0.281074681,1,1,0.8,0
0.8,5,0.244419643,0.094978033,0.308185063,3,2,0.76,1
0.8,6,0.169940476,0.048357072,0.219902415,3,2,0.722,2
0.8,7,0.071800595,0.007535697,0.08680839,1,1,0.8,0
0.8,8,0.142857143,0.028061224,0.167514849,3,2,0.76,1
0.8,9,0.390625,0.216380563,0.465167242,1,1,0.8,0
0.8,10,0.260044643,0.095882494,0.309648985,1,1,0.8,0
0.8,11,0.3140625,0.163828125,0.404756871,3,2,0.722,2
0.8,12,0.20014881,0.068758415,0.262218258,1,1,0.8,0
0.8,13,0.183035714,0.045287078,0.212807609,3,2,0.8,0
0.8,14,0.417857143,0.199279868,0.446407738,1,1,0.8,0
0.8,15,0.172842262,0.045973374,0.214414024,1,1,0.8,0
0.8,16,0.188839286,0.067759708,0.26030695,3,2,0.8,0
0.8,17,0.108258929,0.019310693,0.13896292,1,1,0.8,0
0.8,18,0.211160714,0.055222594,0.234994881,1,1,0.8,0
0.8,19,0.203869048,0.068806955,0.262310799,1,1,0.8,0
0.8,20,0.168452381,0.045357143,0.212972165,3,2,0.8,0
0.8,21,0.19047619,0.048390023,0.219977323,3,2,0.76,1
0.8,22,0.438318452,0.455588241,0.67497277,3,2,0.8,0
0.8,23,0.170014881,0.043586575,0.208773981,1,1,0.8,0
0.8,24,0.641964286,0.43762702,0.661533839,3,2,0.8,0
0.8,25,0.220982143,0.084050808,0.289915173,1,1,0.8,0
0.8,26,0.32202381,0.14001869,0.374190713,3,2,0.76,1
0.8,27,0.112797619,0.017851563,0.13360974,3,2,0.8,0
0.8,28,0.211805556,0.110677083,0.332681655,7,3,0.61902475,5
0.8,29,0.09375,0.021875,0.147901995,3,2,0.8,0
0.8,30,0.133035714,0.019861731,0.140931654,1,1,0.8,0
0.8,31,0.098660714,0.016315547,0.127732326,3,2,0.76,1
0.8,32,0.129315476,0.020448377,0.142997823,3,2,0.8,0
0.8,33,0.19781746,0.053801394,0.231951276,1,1,0.8,0
0.8,34,0.278645833,0.111670121,0.334170796,1,1,0.8,0
0.8,35,0.256770833,0.113532189,0.33694538,1,1,0.8,0
0.8,36,0.422395833,0.290458564,0.538942078,3,2,0.8,0
0.8,37,0.423958333,0.2314299,0.481071616,3,2,0.8,0
0.8,38,0.230952381,0.081875974,0.286139781,3,2,0.76,1
0.8,39,0.184672619,0.084249043,0.290256858,3,2,0.8,0
0.8,40,0.132142857,0.028180184,0.167869543,3,2,0.8,0
0.8,41,0.135044643,0.025702859,0.160321113,1,1,0.8,0
0.8,42,0.241145833,0.07267246,0.2695783,3,2,0.76,1
0.8,43,0.262797619,0.156514668,0.395619348,1,1,0.8,0
0.8,44,0.199925595,0.080745996,0.2841584,3,2,0.76,1
0.8,45,0.153571429,0.035330924,0.18796522,3,2,0.76,1
0.8,46,0.181547619,0.048207554,0.219562187,1,1,0.8,0
0.8,47,0.148214286,0.030803571,0.175509463,3,2,0.8,0
0.825,0,0.288541667,0.096841341,0.311193414,1,1,0.825,0
0.825,1,0.264880952,0.136720522,0.369757382,3,2,0.7445625,2
0.825,2,0.320089286,0.189758716,0.435613035,3,2,0.78375,1
0.825,3,0.101190476,0.014172336,0.119047619,1,1,0.825,0
0.825,4,0.20610119,0.079002976,0.281074681,1,1,0.825,0
0.825,5,0.244419643,0.094978033,0.308185063,3,2,0.7445625,2
0.825,6,0.169940476,0.048357072,0.219902415,3,2,0.7445625,2
0.825,7,0.071800595,0.007535697,0.08680839,1,1,0.825,0
0.825,8,0.142857143,0.028061224,0.167514849,3,2,0.78375,1
0.825,9,0.390625,0.216380563,0.465167242,1,1,0.825,0
0.825,10,0.260044643,0.095882494,0.309648985,1,1,0.825,0
0.825,11,0.3140625,0.163828125,0.404756871,3,2,0.707334375,3
0.825,12,0.20014881,0.068758415,0.262218258,1,1,0.825,0
0.825,13,0.183035714,0.045287078,0.212807609,3,2,0.78375,1
0.825,14,0.417857143,0.199279868,0.446407738,1,1,0.825,0
0.825,15,0.172842262,0.045973374,0.214414024,1,1,0.825,0
0.825,16,0.188839286,0.067759708,0.26030695,3,2,0.825,0
0.825,17,0.108258929,0.019310693,0.13896292,1,1,0.825,0
0.825,18,0.211160714,0.055222594,0.234994881,1,1,0.825,0
0.825,19,0.203869048,0.068806955,0.262310799,1,1,0.825,0
0.825,20,0.168452381,0.045357143,0.212972165,3,2,0.825,0
0.825,21,0.19047619,0.048390023,0.219977323,3,2,0.78375,1
0.825,22,0.438318452,0.455588241,0.67497277,3,2,0.78375,1
0.825,23,0.170014881,0.043586575,0.208773981,1,1,0.825,0
0.825,24,0.641964286,0.43762702,0.661533839,3,2,0.825,0
0.825,25,0.220982143,0.084050808,0.289915173,1,1,0.825,0
0.825,26,0.32202381,0.14001869,0.374190713,3,2,0.78375,1
0.825,27,0.112797619,0.017851563,0.13360974,3,2,0.78375,1
0.825,28,0.211805556,0.110677083,0.332681655,7,3,0.60645081,6
0.825,29,0.09375,0.021875,0.147901995,3,2,0.78375,1
0.825,30,0.133035714,0.019861731,0.140931654,1,1,0.825,0
0.825,31,0.098660714,0.016315547,0.127732326,3,2,0.78375,1
0.825,32,0.129315476,0.020448377,0.142997823,3,2,0.825,0
0.825,33,0.19781746,0.053801394,0.231951276,1,1,0.825,0
0.825,34,0.278645833,0.111670121,0.334170796,1,1,0.825,0
0.825,35,0.256770833,0.113532189,0.33694538,1,1,0.825,0
0.825,36,0.422395833,0.290458564,0.538942078,3,2,0.78375,1
0.825,37,0.423958333,0.2314299,0.481071616,3,2,0.825,0
0.825,38,0.230952381,0.081875974,0.286139781,3,2,0.7445625,2
0.825,39,0.184672619,0.084249043,0.290256858,3,2,0.78375,1
0.825,40,0.132142857,0.028180184,0.167869543,3,2,0.78375,1
0.825,41,0.135044643,0.025702859,0.160321113,1,1,0.825,0
0.825,42,0.241145833,0.07267246,0.2695783,3,2,0.7445625,2
0.825,43,0.262797619,0.156514668,0.395619348,1,1,0.825,0
0.825,44,0.199925595,0.080745996,0.2841584,3,2,0.78375,1
0.825,45,0.153571429,0.035330924,0.18796522,3,2,0.7445625,2
0.825,46,0.181547619,0.048207554,0.219562187,1,1,0.825,0
0.825,47,0.148214286,0.030803571,0.175509463,3,2,0.78375,1
0.85,0,0.288541667,0.096841341,0.311193414,1,1,0.85,0
0.85,1,0.264880952,0.136720522,0.369757382,3,2,0.72876875,3
0.85,2,0.320089286,0.189758716,0.435613035,3,2,0.8075,1
0.85,3,0.101190476,0.014172336,0.119047619,1,1,0.85,0
0.85,4,0.20610119,0.079002976,0.281074681,1,1,0.85,0
0.85,5,0.244419643,0.094978033,0.308185063,3,2,0.72876875,3
0.85,6,0.169940476,0.048357072,0.219902415,3,2,0.72876875,3
0.85,7,0.071800595,0.007535697,0.08680839,1,1,0.85,0
0.85,8,0.142857143,0.028061224,0.167514849,3,2,0.767125,2
0.85,9,0.390625,0.216380563,0.465167242,1,1,0.85,0
0.85,10,0.260044643,0.095882494,0.309648985,1,1,0.85,0
0.85,11,0.3140625,0.163828125,0.404756871,3,2,0.692330313,4
0.85,12,0.20014881,0.068758415,0.262218258,1,1,0.85,0
0.85,13,0.183035714,0.045287078,0.212807609,3,2,0.8075,1
0.85,14,0.417857143,0.199279868,0.446407738,1,1,0.85,0
0.85,15,0.172842262,0.045973374,0.214414024,1,1,0.85,0
0.85,16,0.188839286,0.067759708,0.26030695,3,2,0.85,0
0.85,17,0.108258929,0.019310693,0.13896292,1,1,0.85,0
0.85,18,0.211160714,0.055222594,0.234994881,1,1,0.85,0
0.85,19,0.203869048,0.068806955,0.262310799,1,1,0.85,0
0.85,20,1.295833333,3.878690476,1.969439127,1,1,0.85,0
0.85,21,0.19047619,0.048390023,0.219977323,3,2,0.767125,2
0.85,22,0.438318452,0.455588241,0.67497277,3,2,0.8075,1
0.85,23,0.170014881,0.043586575,0.208773981,1,1,0.85,0
0.85,24,0.641964286,0.43762702,0.661533839,3,2,0.85,0
0.85,25,0.220982143,0.084050808,0.289915173,1,1,0.85,0
